"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.844223962E1,-5.314183235E-1,1.380357742E-1,-5.926694870E0
5.845014367E1,-5.515995622E-1,3.820341825E-1,-5.218375206E0
5.845804772E1,-5.573024750E-1,5.998035669E-1,-3.534000874E0
5.846601281E1,-4.752040207E-1,7.512115240E-1,-2.070230484E0
5.847391687E1,-3.506872654E-1,8.523842096E-1,-1.268685341E0
5.848179040E1,-1.769152284E-1,9.205951691E-1,-1.509159088E0
5.848969445E1,-1.959071755E-1,9.343692064E-1,-2.163766384E0
5.849762902E1,-3.881232142E-1,8.659657240E-1,-2.869512081E0
5.850559411E1,-4.151915312E-1,8.906946182E-1,-3.356385231E0
5.851352868E1,-4.715048075E-1,8.628158569E-1,-3.151248455E0
5.852143273E1,-4.774210453E-1,9.355602264E-1,-2.415429115E0
5.852930627E1,-6.077163219E-1,9.051897526E-1,-1.529633522E0
5.853724084E1,-6.408930421E-1,8.568468094E-1,-8.098258972E-1
5.854520593E1,-5.943918228E-1,8.945360184E-1,-2.220849991E-1
5.855310998E1,-5.094265938E-1,8.691246510E-1,3.246002197E-1
5.856098352E1,-5.364539027E-1,8.629007339E-1,1.031596184E0
5.856885705E1,-5.607427955E-1,9.607084990E-1,1.604677200E0
5.857679162E1,-5.180151463E-1,9.626538754E-1,2.527606010E0
5.858475671E1,-5.409396887E-1,1.023963213E0,3.367181778E0
5.859263024E1,-6.867173910E-1,1.046337843E0,3.743113518E0
5.860053430E1,-9.445579648E-1,1.006808996E0,3.514863014E0
5.860849938E1,-1.067444682E0,9.569622278E-1,3.124975204E0
5.861640344E1,-1.134067655E0,9.168658257E-1,2.812452316E0
5.862439904E1,-1.108131886E0,8.942538500E-1,2.767926216E0
5.863233361E1,-9.618852139E-1,8.597466946E-1,2.835362434E0
5.864023766E1,-8.399000168E-1,6.744626760E-1,2.987901688E0
5.864820275E1,-7.815992832E-1,6.063623428E-1,3.142097473E0
5.865613732E1,-7.398689389E-1,5.753556490E-1,3.480050087E0
5.866413293E1,-7.922397256E-1,8.109858036E-1,3.680966377E0
5.867203698E1,-1.102556825E0,9.584801197E-1,3.711833000E0
5.867994104E1,-1.366390705E0,6.377152205E-1,3.455686569E0
5.868787560E1,-1.674796581E0,3.009052277E-1,3.054339409E0
5.869577966E1,-1.897136688E0,-2.804470062E-2,2.476737976E0
5.870371423E1,-2.113253117E0,-5.534921885E-1,1.787250519E0
5.871161828E1,-2.168854952E0,-9.774742723E-1,1.810206413E0
5.871955285E1,-2.457918644E0,-1.387774706E0,2.872421265E0
5.872751794E1,-2.503580570E0,-1.382197022E0,4.386214256E0
5.873545251E1,-2.623932362E0,-1.483071923E0,5.067902565E0
5.874344812E1,-2.515606642E0,-1.457478166E0,5.455122948E0
5.875138268E1,-2.344040632E0,-1.470415115E0,5.053576469E0
5.875928674E1,-2.126442194E0,-1.458762169E0,4.538811684E0
5.876719079E1,-1.809635639E0,-1.370621443E0,3.465671539E0
5.877509484E1,-1.495404840E0,-1.228354454E0,2.193845749E0
5.878305993E1,-3.182243824E0,-5.528489351E-1,1.660955429E0
5.879096398E1,3.289932013E-1,-2.080743551E0,-1.492633820E-1
5.879886804E1,1.690074205E0,-2.046126842E0,7.815694809E-1
5.880674157E1,-1.614640653E-1,-7.313876152E-1,-7.198858261E-1
5.881467614E1,-9.754413366E-1,-1.058795094E0,-2.246789932E-1
5.882261071E1,-8.944217563E-1,-7.181271315E-1,-7.638082504E-1
5.883054528E1,-1.914528370E0,-4.380222559E-1,-2.366865158E0
5.883844934E1,-2.441318512E0,-2.486099005E-1,-3.442693710E0
5.884641442E1,-2.618257761E0,-2.212966681E-1,-4.447643280E0
5.885434899E1,-2.477405310E0,-1.105599403E-1,-4.922801495E0
5.886234460E1,-1.663888574E0,-3.440421820E-1,-5.113556862E0
5.887024865E1,-1.525922656E0,-3.409165144E-1,-4.961774826E0
5.887815271E1,-1.359118223E0,-1.137889624E-1,-4.474406242E0
5.888605676E1,-1.233988881E0,-2.229633331E-1,-3.917135715E0
5.889399133E1,-7.240540981E-1,-2.242938280E-1,-3.819763184E0
5.890192590E1,-2.900819480E-1,-3.138004541E-1,-3.941995144E0
5.890986047E1,2.521665692E-1,-4.003068209E-1,-3.893677235E0
5.891776452E1,8.909139633E-1,-4.427056313E-1,-3.366135597E0
5.892572961E1,1.362638116E0,-4.704630375E-1,-2.813910961E0
5.893366418E1,1.676946640E0,-5.105724335E-1,-2.392088413E0
5.894159875E1,1.713189125E0,-4.756975174E-1,-2.466363907E0
5.894956384E1,1.505279541E0,-5.196678638E-1,-2.923293591E0
5.895743737E1,1.457349777E0,-4.764137268E-1,-3.505169392E0
5.896540246E1,1.318091393E0,-4.050365686E-1,-4.236447811E0
5.897333703E1,1.190794945E0,-3.486009836E-1,-4.904344559E0
5.898130212E1,1.026916981E0,-1.951271296E-1,-5.203598499E0
5.898920617E1,7.291425467E-1,1.159892082E-1,-5.161688805E0
5.899711022E1,2.745561302E-1,4.176017046E-1,-4.690122604E0
5.900504479E1,9.412488341E-2,6.646411419E-1,-3.887084961E0
5.901294885E1,-8.947387338E-2,7.679333687E-1,-2.975638390E0
5.902091394E1,-4.065367281E-1,8.836669922E-1,-1.770768642E0
5.902884851E1,-7.511624098E-1,9.415799379E-1,-7.578783035E-1
5.903675256E1,-7.575708032E-1,1.025391936E0,-2.215862274E-2
5.904471765E1,-5.559070706E-1,1.054726958E0,2.546234131E-1
5.905262170E1,-1.422121525E-1,1.089458823E0,3.788337708E-1
5.906061730E1,2.414097190E-1,1.011663914E0,3.530082703E-1
5.906849084E1,6.291857958E-1,1.092479110E0,2.436800003E-1
5.907642541E1,7.653943896E-1,1.109908700E0,2.369432449E-1
5.908439050E1,1.030239582E0,1.162146568E0,4.128417969E-1
5.909229455E1,1.241950154E0,1.031705141E0,8.017311096E-1
5.910025964E1,1.391498327E0,8.032338619E-1,1.297809601E0
5.910816369E1,1.323157310E0,6.180071831E-1,1.771585464E0
5.911606774E1,1.318248749E0,5.376048088E-1,2.149667740E0
5.912397180E1,1.318306208E0,4.424304962E-1,2.608178139E0
5.913184533E1,1.319151163E0,3.821163177E-1,3.003594398E0
5.913984094E1,1.145960093E0,2.336044312E-1,3.293107986E0
5.914771447E1,1.124473095E0,3.082144260E-1,3.431471825E0
5.915561852E1,1.253470778E0,4.571464062E-1,3.366014481E0
5.916358361E1,1.115889549E0,5.221989155E-1,3.570289612E0
5.917151818E1,7.362203598E-1,3.263967037E-1,4.048485756E0
5.917951379E1,2.478485107E-1,6.372284889E-2,4.876771927E0
5.918747888E1,-3.109578490E-1,-4.113800526E-1,5.806115150E0
5.919538293E1,-8.658492565E-1,-9.135477543E-1,6.552842140E0
5.920331750E1,-1.286741257E0,-1.500341058E0,7.361694336E0
5.921122155E1,-1.178743124E0,-1.804123402E0,8.154271126E0
5.921918664E1,-8.869748116E-1,-1.859466314E0,8.498316765E0
5.922709069E1,-4.571219087E-1,-1.675845504E0,8.321487427E0
5.923496423E1,-2.123075128E-1,-1.461726546E0,7.191295624E0
5.924292932E1,1.871727705E-1,-1.230132461E0,5.417907715E0
5.925086389E1,4.547829032E-1,-1.112645626E0,3.547657013E0
5.925885949E1,6.942850351E-1,-1.031826258E0,1.352356911E0
5.926679406E1,6.673594117E-1,-1.002839088E0,-6.189222336E-1
5.927472863E1,3.825745583E-1,-1.016732097E0,-2.005017281E0
5.928263268E1,-3.102391958E-2,-1.010571361E0,-2.695018291E0
5.929053674E1,-4.966957569E-1,-1.032998204E0,-2.979966640E0
5.929847131E1,-8.371728659E-1,-1.027040005E0,-2.684559822E0
5.930640588E1,-1.085482717E0,-1.113517404E0,-2.208013058E0
5.931427941E1,-1.157270670E0,-1.159781694E0,-1.726222992E0
5.932218347E1,-8.763499260E-1,-1.387987375E0,-1.405848503E0
5.933011804E1,-3.766573668E-1,-1.620291233E0,-1.105434418E0
5.933811364E1,7.611691952E-3,-1.818408251E0,-8.010568619E-1
5.934598718E1,2.962016463E-1,-1.940851450E0,-5.253639221E-1
5.935392175E1,4.253908396E-1,-1.959820509E0,-4.834489822E-1
5.936188684E1,4.705759287E-1,-1.891628027E0,-6.384191513E-1
5.936976037E1,5.407909751E-1,-1.770912528E0,-1.085956573E0
5.937775598E1,7.031006217E-1,-1.625120163E0,-1.744459152E0
5.938572106E1,8.456733823E-1,-1.544813991E0,-2.606377125E0
5.939359460E1,8.943117857E-1,-1.514881492E0,-3.457661629E0
5.940146813E1,9.494912028E-1,-1.499220729E0,-4.318112373E0
5.940937219E1,8.823743463E-1,-1.470954776E0,-4.612334728E0
5.941733728E1,8.701744676E-1,-1.235611081E0,-4.130354404E0
5.942527185E1,6.199469566E-1,-1.069988012E0,-3.523503304E0
5.943317590E1,3.285350800E-1,-9.513190985E-1,-3.072393417E0
5.944114099E1,2.015048265E-2,-7.612514496E-1,-2.761560917E0
5.944907556E1,2.813839912E-2,-5.828235149E-1,-2.288799763E0
5.945707116E1,3.906612992E-1,-4.707778692E-1,-1.342961311E0
5.946497521E1,6.435526609E-1,-4.894042015E-1,-5.221481323E-1
5.947290979E1,7.811083794E-1,-3.757934570E-1,-3.149127960E-1
5.948087487E1,6.614438891E-1,-2.525689602E-1,-8.361339569E-1
5.948874841E1,5.411344767E-1,-8.782458305E-2,-1.851461411E0
5.949674401E1,2.777925134E-1,5.641865730E-2,-2.820796490E0
5.950467858E1,-1.710258722E-1,9.983325005E-2,-3.504909992E0
5.951258264E1,-6.957634687E-1,1.158304214E-1,-3.793707371E0
5.952054772E1,-1.373724699E0,1.036603451E-1,-3.489355087E0
5.952848229E1,-1.910271525E0,2.016491890E-1,-2.301043987E0
5.953647790E1,-2.361972570E0,2.788076401E-1,-6.805448532E-1
5.954438195E1,-2.423563719E0,2.957572937E-1,8.244199753E-1
5.955228601E1,-2.118265629E0,2.593057156E-1,2.627367973E0
5.956019006E1,-1.560771704E0,8.525419235E-2,4.183955193E0
5.956809411E1,-9.802212715E-1,-1.323735714E-1,5.208567619E0
5.957605920E1,-3.274905086E-1,-3.508446217E-1,5.547018051E0
5.958396325E1,-7.055783272E-2,-6.487207413E-1,5.034308434E0
5.959186730E1,-2.486264110E-1,-7.476959229E-1,4.109226227E0
5.959977136E1,-6.829546690E-1,-7.594220638E-1,3.108932495E0
5.960767541E1,-1.349309444E0,-7.571573257E-1,1.882818222E0
5.961567102E1,-1.831672192E0,-7.470376492E-1,7.717742920E-1
5.962363610E1,-2.348528862E0,-7.651648521E-1,1.944160461E-1
5.963154016E1,-2.917757273E0,-7.239737511E-1,3.026647568E-1
5.963944421E1,-3.492236137E0,-5.254154205E-1,8.011627197E-1
5.964737878E1,-3.422345638E0,-1.265983582E-1,1.332537651E0
5.965534387E1,-3.296149969E0,9.184503555E-2,1.671626091E0
5.966324792E1,-3.212450027E0,-2.359509468E-2,2.037202835E0
5.967112146E1,-2.978095293E0,-2.431964874E-1,2.381418228E0
5.967899499E1,-2.622442245E0,-6.693830490E-1,3.069405556E0
5.968692956E1,-2.353179932E0,-1.231943965E0,3.747217178E0
5.969486413E1,-1.656801224E0,-1.609047890E0,4.645543098E0
5.970282922E1,-1.412007570E0,-2.146300793E0,5.006216049E0
5.971073327E1,-8.840298653E-1,-2.318205595E0,5.008130074E0
5.971866784E1,-3.296215236E-1,-2.416820049E0,4.782600403E0
5.972657189E1,-6.886780262E-3,-2.404868126E0,4.264783859E0
5.973453698E1,1.505599022E-1,-2.364801645E0,3.263859749E0
5.974244104E1,2.200685143E-1,-2.236382246E0,2.298708916E0
5.975031457E1,1.253451705E-1,-2.055578470E0,1.385371208E0
5.975818810E1,-2.354726195E-1,-1.930352569E0,6.857700348E-1
5.976612268E1,-6.588242054E-1,-1.834753036E0,-5.898284912E-2
5.977405725E1,-1.193946958E0,-1.741094947E0,-1.128966331E0
5.978202233E1,-1.772923350E0,-1.595265388E0,-2.000767231E0
5.978989587E1,-2.277917147E0,-1.457597375E0,-2.299933910E0
5.979786096E1,-2.623033047E0,-1.273019671E0,-2.195929050E0
5.980579553E1,-2.756395102E0,-1.082201719E0,-1.923474789E0
5.981376062E1,-2.663909435E0,-9.317884445E-1,-1.770963192E0
5.982172570E1,-2.393138885E0,-8.820073605E-1,-1.754710674E0
5.982962976E1,-2.055334568E0,-8.524036407E-1,-1.692259312E0
5.983753381E1,-1.723844528E0,-7.931635380E-1,-1.746214867E0
5.984543786E1,-1.425799608E0,-7.179765701E-1,-1.999850273E0
5.985340295E1,-1.262053728E0,-6.193730831E-1,-2.470166683E0
5.986130700E1,-1.168462276E0,-5.211937428E-1,-3.142806530E0
5.986918054E1,-1.292087197E0,-4.455173016E-1,-3.838540077E0
5.987705407E1,-1.599407196E0,-3.705894947E-1,-4.457709312E0
5.988495812E1,-1.878826141E0,-3.406412601E-1,-4.749871731E0
5.989292321E1,-2.130122423E0,-2.643251419E-1,-4.818370342E0
5.990085778E1,-2.370919704E0,-2.319710255E-1,-4.654061317E0
5.990876184E1,-2.480462551E0,-2.445912361E-1,-4.264765263E0
5.991669641E1,-2.384888172E0,-3.107583523E-1,-3.316536903E0
5.992460046E1,-1.933529377E0,-4.251754284E-1,-1.849706173E0
5.993259606E1,-1.320778012E0,-5.587222576E-1,-5.594310760E-1
5.994050012E1,-7.592058778E-1,-7.346976995E-1,4.883003235E-2
5.994840417E1,-1.776999235E-1,-8.413809538E-1,1.085100174E-1
5.995627771E1,1.062348485E-1,-8.291527033E-1,-4.714250565E-1
5.996421228E1,4.249536991E-2,-7.619566917E-1,-1.518069267E0
5.997217736E1,-1.196341515E-1,-5.392014980E-1,-3.184065819E0
5.998008142E1,-5.070819259E-1,-1.581094265E-1,-4.924340725E0
5.998795495E1,-8.417013288E-1,1.722850800E-1,-6.152377129E0
5.999582849E1,-1.170628428E0,4.217329025E-1,-6.752012253E0
6.000376306E1,-1.594375968E0,5.868799686E-1,-6.717047691E0
6.001172814E1,-2.015989304E0,6.393139362E-1,-5.828425407E0
6.001966271E1,-2.285454273E0,6.235241890E-1,-4.531553268E0
6.002753625E1,-2.384073973E0,3.755369186E-1,-3.242297173E0
6.003550134E1,-1.942545533E0,1.856238842E-1,-1.236205101E0
6.004343591E1,-1.178824902E0,1.915597916E-2,1.232663155E0
6.005143151E1,-3.419214487E-1,-3.128862381E-2,3.154699326E0
6.005936608E1,3.553129435E-1,-7.201313972E-2,4.574570656E0
6.006727014E1,1.209981441E0,-2.152752876E-2,4.854831696E0
6.007523522E1,1.818187833E0,5.581974983E-2,4.292912483E0
6.008316979E1,1.973637819E0,7.415533066E-2,3.749134064E0
6.009116540E1,1.689926744E0,2.099895477E-1,2.712917328E0
6.009906945E1,1.171935916E0,3.505151272E-1,1.422869682E0
6.010697351E1,7.494618893E-1,4.447498322E-1,2.776222229E-1
6.011487756E1,3.856415749E-1,5.520939827E-1,-1.845302582E-1
6.012275109E1,-3.744137287E-2,6.403713226E-1,1.615419388E-1
6.013074670E1,-1.156500578E-1,8.448421955E-1,1.254155159E0
6.013871179E1,1.805917025E-1,1.289998293E0,2.774362564E0
6.014658532E1,4.563822746E-1,1.708724260E0,3.966593742E0
6.015448937E1,5.279467106E-1,1.745160341E0,5.054034233E0
6.016239343E1,4.795535803E-1,1.540917397E0,5.718814850E0
6.017038903E1,2.835621834E-1,1.176148415E0,6.069097519E0
6.017832360E1,-2.048205137E-1,6.257076263E-1,6.334036827E0
6.018622766E1,-9.231541157E-1,-2.896404266E-2,6.477223396E0
6.019413171E1,-1.480887771E0,-6.813379526E-1,6.656244278E0
6.020203576E1,-1.709316254E0,-1.221988440E0,6.631483078E0
6.021003137E1,-1.494201422E0,-1.480091810E0,6.516073227E0
6.021793542E1,-1.039219022E0,-1.579669476E0,6.089178085E0
6.022583947E1,-3.966722488E-1,-1.495394707E0,5.435067177E0
6.023374352E1,2.485344410E-1,-1.457278609E0,4.235675812E0
6.024167810E1,9.186382294E-1,-1.346423626E0,2.704810143E0
6.024961266E1,1.216424465E0,-1.352467775E0,1.221119881E0
6.025757775E1,1.201451421E0,-1.349966764E0,2.496557236E-1
6.026548181E1,8.322858810E-1,-1.352691770E0,-3.019294739E-1
6.027338586E1,2.945288420E-1,-1.289283156E0,-3.101959229E-1
6.028128991E1,-2.182879448E-1,-1.210750818E0,-7.552146912E-2
6.028925500E1,-5.404383540E-1,-1.172892332E0,1.785106659E-1
6.029722009E1,-7.677634954E-1,-1.188122034E0,2.037105560E-1
6.030509362E1,-9.300515056E-1,-1.251793623E0,-6.161975861E-2
6.031296716E1,-9.345585108E-1,-1.350140929E0,-4.038162231E-1
6.032093225E1,-8.223459721E-1,-1.477413177E0,-7.447624207E-1
6.032892785E1,-6.140916944E-1,-1.608763695E0,-1.060853958E0
6.033680139E1,-4.110229015E-1,-1.645393610E0,-1.344665527E0
6.034470544E1,-2.978134155E-1,-1.665736198E0,-1.724555969E0
6.035267053E1,-5.570304394E-2,-1.604733944E0,-2.227576733E0
6.036057458E1,1.213537455E-1,-1.561760068E0,-2.765225887E0
6.036857018E1,2.381200790E-1,-1.544854999E0,-3.089338303E0
6.037653527E1,2.437069416E-1,-1.554853678E0,-3.148150921E0
6.038443933E1,2.699218988E-1,-1.498899579E0,-3.075863361E0
6.039240441E1,1.718444824E-1,-1.459668756E0,-2.946739674E0
6.040033898E1,8.825385571E-2,-1.367918611E0,-2.858514786E0
6.040833459E1,-2.692139149E-2,-1.299678326E0,-2.667281628E0
6.041629968E1,-1.722331047E-1,-1.179751277E0,-2.497069359E0
6.042420373E1,-2.283152938E-1,-1.021359921E0,-2.306827545E0
6.043210778E1,-2.198496461E-1,-8.743532896E-1,-2.263225079E0
6.044004235E1,-2.070530057E-1,-7.214193344E-1,-2.411852837E0
6.044800744E1,-1.971332431E-1,-5.515544415E-1,-2.905651093E0
6.045591149E1,-2.498973012E-1,-2.968213558E-1,-3.504741192E0
6.046381555E1,-2.718387246E-1,-6.153106689E-2,-3.956532001E0
6.047171960E1,-4.885253310E-1,1.701834202E-1,-4.388857365E0
6.047962365E1,-6.110688448E-1,3.637657166E-1,-4.740139961E0
6.048764978E1,-8.334230185E-1,4.215605259E-1,-4.843380928E0
6.049555383E1,-1.029592276E0,4.273152351E-1,-4.540139675E0
6.050342736E1,-1.382217526E0,2.794108391E-1,-3.605552673E0
6.051133142E1,-1.571709156E0,1.568365097E-1,-2.152338982E0
6.051926599E1,-1.986218691E0,-7.462286949E-2,-8.488216400E-1
6.052723107E1,-2.357204437E0,-2.691495419E-1,6.138076782E-1
6.053513513E1,-2.510403633E0,-2.838499546E-1,2.102445602E0
6.054300866E1,-2.447526455E0,-2.823910713E-1,3.531765938E0
6.055097375E1,-2.115492344E0,-2.371528149E-1,4.330880165E0
6.055890832E1,-1.506684303E0,-2.213854790E-1,4.513079643E0
6.056690393E1,-7.800363302E-1,-2.446777821E-1,3.867727280E0
6.057486901E1,-3.126490712E-1,-1.957089901E-1,2.804905891E0
6.058274255E1,-2.363078892E-1,-1.938278675E-1,1.941622734E0
6.059061608E1,-4.891632795E-1,-1.572868824E-1,1.074447632E0
6.059855065E1,-9.857933521E-1,-1.931715012E-1,5.184612274E-1
6.060651574E1,-1.553670764E0,-3.206398487E-1,3.247880936E-1
6.061441979E1,-2.316539526E0,-4.961237907E-1,2.558002472E-1
6.062229333E1,-2.886217833E0,-6.296985149E-1,6.628093719E-1
6.063016687E1,-3.210091591E0,-6.502354145E-1,1.508546829E0
6.063810144E1,-3.259474993E0,-4.782028198E-1,2.617269516E0
6.064609704E1,-2.789196253E0,-1.539070606E-1,3.810980797E0
6.065400109E1,-2.468937159E0,-5.715322495E-2,4.555457115E0
6.066187463E1,-2.002293110E0,-1.190152168E-1,4.473898888E0
6.066974816E1,-1.712034464E0,-5.056560040E-1,3.260887146E0
6.067765222E1,-1.406244516E0,-8.024128675E-1,1.489315033E0
6.068564782E1,-1.506845474E0,-1.308926940E0,-3.029346466E-2
6.069358239E1,-1.639772773E0,-1.881778479E0,-6.410560608E-1
6.070145593E1,-1.706355929E0,-2.415629625E0,-3.753719330E-1
6.070942102E1,-1.530375719E0,-2.722440720E0,8.598985672E-1
6.071729455E1,-1.267365694E0,-2.750766039E0,2.202713966E0
6.072525259E1,-9.312746525E-1,-2.723529100E0,3.374489784E0
6.073321768E1,-4.864391088E-1,-2.508608341E0,3.932257652E0
6.074109121E1,-4.936139584E-1,-2.282327175E0,3.895111084E0
6.074896475E1,-8.827108145E-1,-2.064175606E0,3.291452408E0
6.075686880E1,-1.581101418E0,-1.718192816E0,1.996762276E0
6.076486441E1,-2.294417381E0,-1.326300979E0,5.090436935E-1
6.077276846E1,-2.811858177E0,-9.824044704E-1,-6.090307236E-1
6.078067251E1,-3.231257677E0,-6.794167757E-1,-1.524156094E0
6.078857657E1,-3.585988045E0,-5.019667149E-1,-2.123304367E0
6.079648062E1,-3.742538929E0,-3.320457935E-1,-2.327421188E0
6.080444571E1,-3.815490007E0,-2.257235050E-1,-2.078148842E0
6.081231924E1,-3.770844698E0,-1.752693653E-1,-1.505231380E0
6.082022329E1,-3.568453789E0,-1.962478161E-1,-1.029113770E0
6.082818838E1,-3.170489550E0,-2.568199635E-1,-1.070007324E0
6.083609243E1,-2.789484024E0,-3.643127680E-1,-1.313279152E0
6.084405752E1,-2.482145786E0,-4.717624187E-1,-1.502688408E0
6.085196158E1,-1.982188940E0,-4.369359016E-1,-1.499240875E0
6.085995718E1,-1.735829830E0,-5.071166754E-1,-1.472920418E0
6.086792227E1,-1.465003252E0,-5.671157837E-1,-1.528699875E0
6.087582632E1,-1.404417753E0,-6.148416996E-1,-1.785634518E0
6.088379141E1,-1.396824241E0,-5.085971355E-1,-2.182340145E0
6.089172598E1,-1.460918546E0,-3.857284784E-1,-2.527215958E0
6.089959952E1,-1.495204926E0,-2.462960482E-1,-2.859319210E0
6.090747305E1,-1.521580458E0,-9.839558601E-2,-3.169179916E0
6.091540762E1,-1.575011730E0,1.081705093E-3,-3.468576908E0
6.092337271E1,-1.566123486E0,1.165816784E-1,-3.836833954E0
6.093130728E1,-1.575065374E0,1.633949280E-1,-4.185562134E0
6.093921133E1,-1.513020992E0,2.063014507E-1,-4.402539253E0
6.094711538E1,-1.446748972E0,2.173912525E-1,-4.401924133E0
6.095501944E1,-1.297080040E0,3.600087166E-1,-4.033181190E0
6.096301504E1,-1.167547822E0,4.007837772E-1,-3.146126747E0
6.097094961E1,-1.073182106E0,4.537692070E-1,-1.924852848E0
6.097882315E1,-1.043246031E0,4.921243191E-1,-1.084871292E0
6.098669668E1,-9.046841860E-1,5.820147991E-1,-4.000911713E-1
6.099463125E1,-7.693983316E-1,6.791373491E-1,-5.206775665E-2
6.100259634E1,-5.610563755E-1,8.131089211E-1,1.101102829E-1
6.101050039E1,-4.039512873E-1,9.325449467E-1,2.106857300E-1
6.101837393E1,-3.096396923E-1,1.065154076E0,1.083507538E-1
6.102627798E1,-2.727994919E-1,1.207813501E0,-6.295681000E-2
6.103421255E1,-2.684936523E-1,1.335992098E0,-1.981267929E-1
6.104217764E1,-2.652009726E-1,1.454029560E0,-3.548421860E-1
6.105008169E1,-2.586449385E-1,1.470087051E0,-2.892217636E-1
6.105798574E1,-2.113588452E-1,1.446306944E0,4.167938232E-2
6.106588980E1,-1.543042660E-1,1.351383686E0,7.094621658E-1
6.107385489E1,-9.174203873E-2,1.195665598E0,1.633585930E0
6.108181997E1,5.852425098E-2,1.071703911E0,2.602435112E0
6.108975454E1,9.446084499E-2,1.001577854E0,3.264272690E0
6.109765860E1,1.167361736E-1,9.276700020E-1,3.650999069E0
6.110562368E1,2.165328264E-1,9.133138657E-1,3.633844376E0
6.111352774E1,5.457745790E-1,1.013207197E0,3.414417267E0
6.112152334E1,1.191000462E0,1.372556925E0,3.071110725E0
6.112942740E1,1.769603968E0,1.679337978E0,2.754649162E0
6.113730093E1,1.660473347E0,1.715010405E0,2.421697617E0
6.114520498E1,1.400523067E0,1.659585238E0,2.145747185E0
6.115310904E1,7.913894653E-1,1.325361252E0,2.031484604E0
6.116107412E1,-4.808902740E-4,8.241796494E-1,2.240365982E0
6.116900869E1,-7.655512691E-1,1.743278503E-1,2.720066071E0
6.117691275E1,-1.161736131E0,-4.108402729E-1,3.177709579E0
6.118481680E1,-1.183078289E0,-9.438297749E-1,3.999920845E0
6.119272085E1,-8.488415480E-1,-1.166644812E0,4.990595818E0
6.120068594E1,-3.003758192E-1,-1.124305129E0,5.758337021E0
6.120858999E1,2.031390667E-1,-9.490954876E-1,6.048843384E0
6.121652456E1,6.359895468E-1,-7.928668261E-1,5.451828003E0
6.122442862E1,9.912574291E-1,-6.565394402E-1,4.124868393E0
6.123233267E1,1.049296737E0,-6.407009363E-1,2.679132462E0
6.124029776E1,8.432403803E-1,-5.445222855E-1,1.156663895E0
6.124820181E1,3.703856468E-1,-4.322149754E-1,8.299160004E-2
6.125607535E1,-1.896691322E-1,-3.364262581E-1,-4.765319824E-1
6.126397940E1,-6.077865958E-1,-1.860287189E-1,-8.313293457E-1
6.127188345E1,-1.012440562E0,-1.468293667E-1,-1.125864029E0
6.127987906E1,-1.244156837E0,-1.249991655E-1,-1.338117599E0
6.128781363E1,-1.344749331E0,-2.122163773E-1,-1.447053909E0
6.129571768E1,-1.379548907E0,-3.784067631E-1,-1.442788124E0
6.130362173E1,-1.255717158E0,-6.100366116E-1,-1.349006653E0
6.131155630E1,-9.425082803E-1,-7.957739830E-1,-1.186936378E0
6.131952139E1,-6.819205880E-1,-9.047268033E-1,-1.029936790E0
6.132748648E1,-4.123629928E-1,-1.015737057E0,-9.373493195E-1
